26.700000	0.708356
26.800000	0.672193
26.900000	0.634350
27.000000	0.594921
27.100000	0.554005
27.200000	0.511704
27.300000	0.468124
27.400000	0.423375
27.500000	0.377567
27.600000	0.330815
27.700000	0.283236
27.800000	0.234950
27.900000	0.186076
28.000000	0.136737
28.100000	0.087057
28.200000	0.037158
28.300000	-0.012833
28.400000	-0.062792
28.500000	-0.112594
28.600000	-0.162114
28.700000	-0.211230
28.800000	-0.259817
28.900000	-0.307755
29.000000	-0.354924
29.100000	-0.401206
29.200000	-0.446485
29.300000	-0.490648
29.400000	-0.533584
29.500000	-0.575187
29.600000	-0.615352
29.700000	-0.653980
29.800000	-0.690972
29.900000	-0.726238
30.000000	-0.759688
30.100000	-0.791239
30.200000	-0.820813
30.300000	-0.848335
30.400000	-0.873737
30.500000	-0.896955
30.600000	-0.917931
30.700000	-0.936612
30.800000	-0.952953
30.900000	-0.966912
31.000000	-0.978453
31.100000	-0.987550
31.200000	-0.994178
31.300000	-0.998321
31.400000	-0.999968
31.500000	-0.999117
31.600000	-0.995768
31.700000	-0.989930
31.800000	-0.981618
31.900000	-0.970852
32.000000	-0.957659
32.100000	-0.942073
32.200000	-0.924133
32.300000	-0.903882
32.400000	-0.881372
32.500000	-0.856660
32.600000	-0.829806
32.700000	-0.800878
32.800000	-0.769948
32.900000	-0.737094
33.000000	-0.702397
33.100000	-0.665945
33.200000	-0.627828
33.300000	-0.588142
33.400000	-0.546986
33.500000	-0.504463
33.600000	-0.460679
33.700000	-0.415743
33.800000	-0.369768
33.900000	-0.322869
34.000000	-0.275163
34.100000	-0.226770
34.200000	-0.177809
34.300000	-0.128404
34.400000	-0.078678
34.500000	-0.028756
34.600000	0.021239
34.700000	0.071180
34.800000	0.120944
34.900000	0.170405
35.000000	0.219440
35.100000	0.267927
35.200000	0.315744
35.300000	0.362772
35.400000	0.408893
35.500000	0.453992
35.600000	0.497956
35.700000	0.540676
35.800000	0.582044
35.900000	0.621958
36.000000	0.660317
36.100000	0.697025
36.200000	0.731991
36.300000	0.765128
36.400000	0.796352
36.500000	0.825586
36.600000	0.852757
36.700000	0.877795
36.800000	0.900640
36.900000	0.921234
37.000000	0.939525
37.100000	0.955468
37.200000	0.969022
37.300000	0.980155
37.400000	0.988837
37.500000	0.995048
37.600000	0.998772
37.700000	1.000000
37.800000	0.998728
37.900000	0.994960
38.000000	0.988705
38.100000	0.979978
38.200000	0.968802
38.300000	0.955205
38.400000	0.939220
38.500000	0.920888
38.600000	0.900254
38.700000	0.877370
38.800000	0.852292
38.900000	0.825085
39.000000	0.795815
39.100000	0.764556
39.200000	0.731386
39.300000	0.696388
39.400000	0.659649
39.500000	0.621262
39.600000	0.581322
39.700000	0.539929
39.800000	0.497186
39.900000	0.453200
40.000000	0.408082
40.100000	0.361944
40.200000	0.314901
40.300000	0.267071
40.400000	0.218573
40.500000	0.169530
40.600000	0.120062
40.700000	0.070294
40.800000	0.020351
40.900000	-0.029643
41.000000	-0.079564
41.100000	-0.129285
41.200000	-0.178683
41.300000	-0.227635
41.400000	-0.276017
41.500000	-0.323710
41.600000	-0.370593
41.700000	-0.416551
41.800000	-0.461467
41.900000	-0.505229
42.000000	-0.547729
42.100000	-0.588860
42.200000	-0.628519
42.300000	-0.666607
42.400000	-0.703029
42.500000	-0.737694
42.600000	-0.770514
42.700000	-0.801409
42.800000	-0.830301
42.900000	-0.857118
43.000000	-0.881792
43.100000	-0.904262
43.200000	-0.924472
43.300000	-0.942371
43.400000	-0.957915
43.500000	-0.971064
43.600000	-0.981787
43.700000	-0.990055
43.800000	-0.995849
43.900000	-0.999154
44.000000	-0.999961
44.100000	-0.998269
44.200000	-0.994082
44.300000	-0.987410
44.400000	-0.978270
44.500000	-0.966685
44.600000	-0.952683
44.700000	-0.936301
44.800000	-0.917578
44.900000	-0.896562
45.000000	-0.873305
45.100000	-0.847865
45.200000	-0.820305
45.300000	-0.790696
45.400000	-0.759110
45.500000	-0.725627
45.600000	-0.690330
45.700000	-0.653307
45.800000	-0.614652
45.900000	-0.574461
46.000000	-0.532833
46.100000	-0.489874
46.200000	-0.445690
46.300000	-0.400392
46.400000	-0.354094
46.500000	-0.306910
46.600000	-0.258960
46.700000	-0.210362
46.800000	-0.161238
46.900000	-0.111711
47.000000	-0.061905
47.100000	-0.011945
47.200000	0.038046
47.300000	0.087941
47.400000	0.137617
47.500000	0.186949
47.600000	0.235813
47.700000	0.284088
47.800000	0.331653
47.900000	0.378389
48.000000	0.424179
48.100000	0.468909
48.200000	0.512467
48.300000	0.554744
48.400000	0.595634
48.500000	0.635036
48.600000	0.672850
48.700000	0.708983
48.800000	0.743344
48.900000	0.775846
49.000000	0.806409
49.100000	0.834957
49.200000	0.861418
49.300000	0.885726
49.400000	0.907820
49.500000	0.927644
49.600000	0.945151
49.700000	0.960294
49.800000	0.973038
49.900000	0.983349
50.000000	0.991203
50.100000	0.996579
50.200000	0.999464
50.300000	0.999851
50.400000	0.997739
50.500000	0.993133
50.600000	0.986045
50.700000	0.976492
50.800000	0.964498
50.900000	0.950094
51.000000	0.933315
51.100000	0.914203
51.200000	0.892806
51.300000	0.869178
51.400000	0.843377
51.500000	0.815468
51.600000	0.785521
51.700000	0.753610
51.800000	0.719816
51.900000	0.684223
52.000000	0.646919
52.100000	0.607999
52.200000	0.567559
52.300000	0.525700
52.400000	0.482527
52.500000	0.438148
52.600000	0.392674
52.700000	0.346219
52.800000	0.298898
52.900000	0.250830
53.000000	0.202135
53.100000	0.152935
53.200000	0.103353
53.300000	0.053512
53.400000	0.003538
53.500000	-0.046446
53.600000	-0.096313
53.700000	-0.145939
53.800000	-0.195201
53.900000	-0.243975
54.000000	-0.292139
54.100000	-0.339573
54.200000	-0.386158
54.300000	-0.431777
54.400000	-0.476318
54.500000	-0.519668
54.600000	-0.561719
54.700000	-0.602366
54.800000	-0.641508
54.900000	-0.679046
55.000000	-0.714887
55.100000	-0.748941
55.200000	-0.781123
55.300000	-0.811353
55.400000	-0.839554
55.500000	-0.865658
55.600000	-0.889597
55.700000	-0.911313
55.800000	-0.930751
55.900000	-0.947863
56.000000	-0.962606
56.100000	-0.974943
56.200000	-0.984842
56.300000	-0.992280
56.400000	-0.997239
56.500000	-0.999704
56.600000	-0.999671
56.700000	-0.997139
56.800000	-0.992114
56.900000	-0.984610
57.000000	-0.974645
57.100000	-0.962244
57.200000	-0.947438
57.300000	-0.930263
57.400000	-0.910764
57.500000	-0.888988
57.600000	-0.864990
57.700000	-0.838830
57.800000	-0.810573
57.900000	-0.780291
58.000000	-0.748058
58.100000	-0.713955
58.200000	-0.678068
58.300000	-0.640485
58.400000	-0.601302
58.500000	-0.560617
58.600000	-0.518529
58.700000	-0.475146
58.800000	-0.430575
58.900000	-0.384928
59.000000	-0.338319
59.100000	-0.290864
59.200000	-0.242683
59.300000	-0.193894
59.400000	-0.144621
59.500000	-0.094987
59.600000	-0.045115
59.700000	0.004870
59.800000	0.054842
59.900000	0.104678
60.000000	0.154251
60.100000	0.203440
60.200000	0.252119
60.300000	0.300169
60.400000	0.347468
60.500000	0.393899
60.600000	0.439345
60.700000	0.483693
60.800000	0.526833
60.900000	0.568655
61.000000	0.609056
61.100000	0.647935
61.200000	0.685194
61.300000	0.720740
61.400000	0.754485
61.500000	0.786345
61.600000	0.816239
61.700000	0.844092
61.800000	0.869836
61.900000	0.893406
62.000000	0.914742
62.100000	0.933793
62.200000	0.950509
62.300000	0.964849
62.400000	0.976778
62.500000	0.986266
62.600000	0.993288
62.700000	0.997828
62.800000	0.999873
62.900000	0.999420
63.000000	0.996468
63.100000	0.991026
63.200000	0.983106
63.300000	0.972730
63.400000	0.959922
63.500000	0.944715
63.600000	0.927146
63.700000	0.907260
63.800000	0.885107
63.900000	0.860741
64.000000	0.834223
64.100000	0.805621
64.200000	0.775005
64.300000	0.742452
64.400000	0.708043
64.500000	0.671864
64.600000	0.634006
64.700000	0.594564
64.800000	0.553635
64.900000	0.511322
65.000000	0.467732
65.100000	0.422972
65.200000	0.377155
65.300000	0.330396
65.400000	0.282810
65.500000	0.234518
65.600000	0.185640
65.700000	0.136297
65.800000	0.086614
65.900000	0.036715
66.000000	-0.013277
66.100000	-0.063235
66.200000	-0.113035
66.300000	-0.162553
66.400000	-0.211664
66.500000	-0.260246
66.600000	-0.308178
66.700000	-0.355339
66.800000	-0.401613
66.900000	-0.446882
67.000000	-0.491035
67.100000	-0.533960
67.200000	-0.575550
67.300000	-0.615702
67.400000	-0.654316
67.500000	-0.691293
67.600000	-0.726543
67.700000	-0.759977
67.800000	-0.791511
67.900000	-0.821067
68.000000	-0.848570
68.100000	-0.873953
68.200000	-0.897151
68.300000	-0.918107
68.400000	-0.936768
68.500000	-0.953087
68.600000	-0.967025
68.700000	-0.978545
68.800000	-0.987619
68.900000	-0.994225
69.000000	-0.998346
69.100000	-0.999972
69.200000	-0.999098
